Data;Vendas_Semana;Feriado_Semana;Temperatura_F;Temperatura_C;Preco_Gasolina;Inflação;Desemprego;
29/07/2011;668390,82;0;74,72;23,73;3,829;0,21%;7,27%;
29/07/2011;1005360,5;0;63,32;17,4;3,898;0,14%;7,77%;
29/07/2011;1744879,06;0;79,41;26,34;4,004;0,14%;8,35%;
29/07/2011;1114530,29;0;93,29;34,05;3,805;0,13%;13,50%;
29/07/2011;474653,06;0;75,32;24,07;3,898;0,14%;9,86%;
29/07/2011;414245,96;0;91,56;33,09;3,682;0,22%;7,85%;
29/07/2011;1308122,15;0;91,56;33,09;3,682;0,22%;7,85%;
29/07/2011;1169988,62;0;75,91;24,39;3,547;0,21%;8,62%;
29/07/2011;224806,96;0;95,28;35,16;3,694;0,13%;8,44%;
29/07/2011;851461,9;0;78,04;25,58;3,659;0,13%;10,64%;
29/07/2011;770820,27;0;79,41;26,34;3,829;0,14%;8,68%;
29/07/2011;354361,08;0;84,99;29,44;3,66;0,21%;8,18%;
29/07/2011;504974,95;0;84,99;29,44;3,682;0,21%;8,18%;
29/07/2011;355131,33;0;93,29;34,05;3,805;0,13%;13,50%;
29/07/2011;1426418,53;0;86,24;30,13;3,682;0,21%;8,18%;
29/07/2011;929096,9;0;67,45;19,69;3,898;0,14%;4,58%;
29/07/2011;1248330,1;0;71,3;21,83;3,547;0,21%;6,90%;
29/07/2011;479256,8;0;86,75;30,42;3,694;0,13%;8,26%;
29/07/2011;533917,52;0;83,43;28,57;3,682;0,21%;10,64%;
29/07/2011;279677;0;77,62;25,34;3,574;0,13%;8,35%;
29/07/2011;704680,97;0;81,31;27,39;3,829;0,19%;8,63%;
05/08/2011;1624383,75;0;91,65;33,14;3,684;0,21%;7,96%;
05/08/2011;1876704,26;0;93,34;34,08;3,684;0,22%;7,85%;
05/08/2011;409981,25;0;88,45;31,36;3,684;0,22%;7,57%;
05/08/2011;2160057,39;0;86,09;30,05;3,662;0,13%;5,64%;
05/08/2011;317738,56;0;91,07;32,82;3,684;0,22%;6,53%;
05/08/2011;1601584,57;0;91,46;33,03;3,684;0,22%;6,93%;
05/08/2011;695392,84;0;55,91;13,28;3,554;0,19%;8,62%;
05/08/2011;892393,77;0;85,15;29,53;3,684;0,22%;6,43%;
05/08/2011;554879,67;0;91,52;33,07;3,684;0,22%;6,40%;
05/08/2011;1886299,98;0;89,8;32,11;3,803;0,13%;8,26%;
05/08/2011;1403198,94;0;90,04;32,24;3,684;0,22%;7,57%;
05/08/2011;988712,52;0;90,61;32,56;3,803;0,13%;13,50%;
05/08/2011;2076231,8;0;75,56;24,2;3,595;0,13%;6,88%;
05/08/2011;2066020,69;0;78,22;25,68;3,842;0,19%;8,63%;
05/08/2011;607961,21;0;73,63;23,13;4,02;0,14%;7,81%;
05/08/2011;592981,33;0;63,96;17,76;3,554;0,19%;6,34%;
05/08/2011;866184,92;0;65,71;18,73;3,595;0,13%;6,75%;
05/08/2011;1002806,39;0;74,58;23,66;3,903;0,14%;8,35%;
05/08/2011;1408968,55;0;73,84;23,24;4,02;0,14%;7,81%;
05/08/2011;2189353,63;0;77,8;25,44;3,842;0,21%;7,27%;
05/08/2011;783614,89;0;94,22;34,57;3,684;0,22%;7,85%;
05/08/2011;983232,96;0;75,33;24,07;3,903;0,14%;8,02%;
05/08/2011;1416344,68;0;69,53;20,85;3,903;0,14%;4,58%;
05/08/2011;1417616,81;0;74,64;23,69;4,02;0,14%;8,36%;
05/08/2011;679706,01;0;74;23,33;3,842;0,21%;7,27%;
05/08/2011;1107552,43;0;63,16;17,31;3,903;0,14%;7,77%;
05/08/2011;1747289,53;0;78,14;25,63;4,02;0,14%;8,35%;
05/08/2011;1523870,89;0;90,61;32,56;3,803;0,13%;13,50%;
05/08/2011;503486,37;0;75,33;24,07;3,903;0,14%;9,86%;
05/08/2011;431798,64;0;94,22;34,57;3,684;0,22%;7,85%;
05/08/2011;1428993,33;0;94,22;34,57;3,684;0,22%;7,85%;
05/08/2011;1201694,14;0;74,83;23,79;3,554;0,19%;8,62%;
05/08/2011;242456,39;0;96,93;36,07;3,803;0,13%;8,44%;
05/08/2011;942236,45;0;76,71;24,84;3,662;0,13%;10,64%;
05/08/2011;826820,71;0;78,14;25,63;3,842;0,14%;8,68%;
05/08/2011;381017,75;0;86,71;30,39;3,652;0,21%;8,18%;
05/08/2011;510787,46;0;86,71;30,39;3,684;0,21%;8,18%;
05/08/2011;437631,44;0;90,61;32,56;3,803;0,13%;13,50%;
05/08/2011;1518790,89;0;87,73;30,96;3,684;0,21%;8,18%;
05/08/2011;1063818,2;0;68,1;20,06;3,903;0,14%;4,58%;
05/08/2011;1402233,69;0;72,19;22,33;3,554;0,19%;6,90%;
05/08/2011;572603,33;0;89,8;32,11;3,803;0,13%;8,26%;
05/08/2011;605956,59;0;87,47;30,82;3,684;0,21%;10,64%;
05/08/2011;298080,45;0;75,56;24,2;3,595;0,13%;8,35%;
05/08/2011;765996,92;0;78,22;25,68;3,842;0,19%;8,63%;
12/08/2011;1525147,09;0;90,76;32,64;3,638;0,22%;7,96%;
12/08/2011;1812768,26;0;91,58;33,1;3,638;0,22%;7,85%;
12/08/2011;380376,85;0;88,88;31,6;3,638;0,22%;7,57%;
12/08/2011;2105668,74;0;82,98;28,32;3,617;0,13%;5,64%;
12/08/2011;289886,16;0;90,16;32,31;3,638;0,22%;6,53%;
12/08/2011;1484995,38;0;90,49;32,49;3,638;0,22%;6,93%;
12/08/2011;670670,46;0;54,56;12,53;3,542;0,19%;8,62%;
12/08/2011;856796,1;0;86,05;30,03;3,638;0,22%;6,43%;
12/08/2011;520284,79;0;91,63;33,13;3,638;0,22%;6,40%;
12/08/2011;1917397,63;0;85,61;29,78;3,794;0,13%;8,26%;
12/08/2011;1354188,43;0;90,3;32,39;3,638;0,22%;7,57%;
12/08/2011;955913,68;0;91,04;32,8;3,701;0,13%;13,50%;
12/08/2011;1970341,38;0;75,95;24,42;3,606;0,13%;6,88%;
12/08/2011;1928773,82;0;77;25;3,812;0,19%;8,63%;
12/08/2011;590836,37;0;70,63;21,46;3,995;0,13%;7,81%;
12/08/2011;563884,47;0;67,09;19,49;3,542;0,19%;6,34%;
12/08/2011;800819,79;0;64,79;18,22;3,606;0,13%;6,75%;
12/08/2011;928470,83;0;73,57;23,09;3,88;0,13%;8,35%;
12/08/2011;1360969,45;0;70,92;21,62;3,995;0,13%;7,81%;
12/08/2011;2052246,4;0;73,52;23,07;3,812;0,21%;7,27%;
12/08/2011;776933,37;0;92,32;33,51;3,638;0,22%;7,85%;
12/08/2011;991779,2;0;74,69;23,72;3,88;0,14%;8,02%;
12/08/2011;1380952,05;0;69,86;21,03;3,88;0,13%;4,58%;
12/08/2011;1402818,01;0;72,52;22,51;3,995;0,13%;8,36%;
12/08/2011;667130,48;0;70,93;21,63;3,812;0,21%;7,27%;
12/08/2011;1087644,5;0;62,99;17,22;3,88;0,13%;7,77%;
12/08/2011;1758437,96;0;76,67;24,82;3,995;0,14%;8,35%;
12/08/2011;1218764,94;0;91,04;32,8;3,701;0,13%;13,50%;
12/08/2011;471311,5;0;74,69;23,72;3,88;0,13%;9,86%;
12/08/2011;412224,67;0;92,32;33,51;3,638;0,22%;7,85%;
12/08/2011;1443311,49;0;92,32;33,51;3,638;0,22%;7,85%;
12/08/2011;1206795,74;0;74,2;23,44;3,542;0,19%;8,62%;
12/08/2011;274721,85;0;96;35,56;3,794;0,13%;8,44%;
12/08/2011;956251,18;0;80,23;26,79;3,617;0,13%;10,64%;
12/08/2011;819911,89;0;76,67;24,82;3,812;0,14%;8,68%;
12/08/2011;380188,69;0;87,64;30,91;3,608;0,21%;8,18%;
12/08/2011;502504,39;0;87,64;30,91;3,638;0,21%;8,18%;
12/08/2011;387844,05;0;91,04;32,8;3,701;0,13%;13,50%;
12/08/2011;1514055,97;0;88,27;31,26;3,638;0,21%;8,18%;
12/08/2011;955506,95;0;68,3;20,17;3,88;0,13%;4,58%;
12/08/2011;1356689,88;0;67,65;19,81;3,542;0,19%;6,90%;
12/08/2011;603147,26;0;85,61;29,78;3,794;0,13%;8,26%;
12/08/2011;595626,56;0;86,64;30,36;3,638;0,21%;10,64%;
12/08/2011;290399,66;0;75,95;24,42;3,606;0,13%;8,35%;
12/08/2011;724180,89;0;77;25;3,812;0,19%;8,63%;
19/08/2011;1530761,43;0;89,94;32,19;3,554;0,22%;7,96%;
19/08/2011;1844094,59;0;89,86;32,14;3,554;0,22%;7,85%;
19/08/2011;379716,91;0;88,44;31,36;3,554;0,21%;7,57%;
19/08/2011;2232892,1;0;82,77;28,21;3,55;0,13%;5,64%;
19/08/2011;303643,84;0;89,35;31,86;3,554;0,22%;6,53%;
19/08/2011;1493544,04;0;89,26;31,81;3,554;0,22%;6,93%;
19/08/2011;645156,21;0;56,06;13,37;3,499;0,19%;8,62%;
19/08/2011;895066,5;0;82,92;28,29;3,554;0,22%;6,43%;
19/08/2011;540819,44;0;85,8;29,89;3,554;0,22%;6,40%;
19/08/2011;1954849,68;0;87,4;30,78;3,743;0,13%;8,26%;
19/08/2011;1484169,74;0;89,51;31,95;3,554;0,21%;7,57%;
19/08/2011;966817,24;0;91,74;33,19;3,743;0,13%;13,50%;
19/08/2011;2090340,98;0;76,68;24,82;3,578;0,13%;6,88%;
19/08/2011;1896873,99;0;72,98;22,77;3,747;0,19%;8,63%;
19/08/2011;599488,98;0;70,41;21,34;3,942;0,13%;7,81%;
19/08/2011;554630,42;0;68,83;20,46;3,499;0,19%;6,34%;
19/08/2011;797523,04;0;67,59;19,77;3,578;0,13%;6,75%;
19/08/2011;932679,79;0;69,24;20,69;3,82;0,13%;8,35%;
19/08/2011;1391792,69;0;71,14;21,74;3,942;0,13%;7,81%;
19/08/2011;1990017,93;0;71,25;21,81;3,747;0,21%;7,27%;
19/08/2011;855546,5;0;90,11;32,28;3,554;0,22%;7,85%;
19/08/2011;973004,91;0;71,3;21,83;3,82;0,14%;8,02%;
19/08/2011;1453416,53;0;67,09;19,49;3,82;0,13%;4,58%;
19/08/2011;1352039,88;0;69,93;21,07;3,942;0,13%;8,36%;
19/08/2011;688958,75;0;68,09;20,05;3,747;0,21%;7,27%;
19/08/2011;1021766,75;0;60,58;15,88;3,82;0,13%;7,77%;
19/08/2011;1781905,24;0;72,97;22,76;3,942;0,14%;8,35%;
19/08/2011;1200019,74;0;91,74;33,19;3,743;0,13%;13,50%;
19/08/2011;498056;0;71,3;21,83;3,82;0,13%;9,86%;
19/08/2011;414450,61;0;90,11;32,28;3,554;0,22%;7,85%;
19/08/2011;1487542,53;0;90,11;32,28;3,554;0,22%;7,85%;
19/08/2011;1221318,17;0;73,72;23,18;3,499;0,19%;8,62%;
19/08/2011;242771,37;0;95,89;35,49;3,743;0,13%;8,44%;
19/08/2011;960418,54;0;77,08;25,04;3,55;0,13%;10,64%;
19/08/2011;820288,35;0;72,97;22,76;3,747;0,14%;8,68%;
19/08/2011;373267,58;0;87,24;30,69;3,534;0,21%;8,18%;
19/08/2011;506897,98;0;87,24;30,69;3,554;0,21%;8,18%;
19/08/2011;362224,7;0;91,74;33,19;3,743;0,13%;13,50%;
19/08/2011;1629066,9;0;87,93;31,07;3,554;0,21%;8,18%;
19/08/2011;943237,12;0;64,05;17,81;3,82;0,13%;4,58%;
19/08/2011;1412959,97;0;70,55;21,42;3,499;0,19%;6,90%;
19/08/2011;526641,23;0;87,4;30,78;3,743;0,13%;8,26%;
19/08/2011;663396,32;0;82,08;27,82;3,554;0,21%;10,64%;
19/08/2011;290909,69;0;76,68;24,82;3,578;0,13%;8,35%;
19/08/2011;712362,72;0;72,98;22,77;3,747;0,19%;8,63%;
26/08/2011;1464693,46;0;87,96;31,09;3,523;0,22%;7,96%;
26/08/2011;1821139,91;0;90,45;32,47;3,523;0,21%;7,85%;
26/08/2011;366367,55;0;87,67;30,93;3,523;0,22%;7,57%;
26/08/2011;1988490,21;0;81,47;27,48;3,523;0,13%;5,64%;
26/08/2011;310338,17;0;89,18;31,77;3,523;0,22%;6,53%;
26/08/2011;1420405,41;0;90,07;32,26;3,523;0,22%;6,93%;
26/08/2011;629994,47;0;57,6;14,22;3,485;0,19%;8,62%;
26/08/2011;912542,82;0;84,69;29,27;3,523;0,22%;6,43%;
26/08/2011;542663,53;0;88,95;31,64;3,523;0,22%;6,40%;
26/08/2011;1728399,07;0;91,59;33,11;3,663;0,13%;8,26%;
26/08/2011;1304706,75;0;89,09;31,72;3,523;0,22%;7,57%;
26/08/2011;1017593,47;0;94,61;34,78;3,74;0,13%;13,50%;
26/08/2011;2035244,54;0;81,53;27,52;3,57;0,13%;6,88%;
26/08/2011;2273470,62;0;72,55;22,53;3,704;0,19%;8,63%;
26/08/2011;605413,17;0;69,19;20,66;3,906;0,14%;7,81%;
26/08/2011;557312,01;0;67,51;19,73;3,485;0,19%;6,34%;
26/08/2011;837390,79;0;72,04;22,24;3,57;0,13%;6,75%;
26/08/2011;1147906,46;0;70,32;21,29;3,796;0,14%;8,35%;
26/08/2011;1547729,24;0;69,34;20,74;3,906;0,14%;7,81%;
26/08/2011;1933577,2;0;70,15;21,19;3,704;0,21%;7,27%;
26/08/2011;821127,53;0;92,07;33,37;3,523;0,21%;7,85%;
26/08/2011;1181815,31;0;72,22;22,34;3,796;0,14%;8,02%;
26/08/2011;1637266,29;0;67,04;19,47;3,796;0,14%;4,58%;
26/08/2011;1402372,09;0;69,94;21,08;3,906;0,14%;8,36%;
26/08/2011;726422,55;0;66,8;19,33;3,704;0,21%;7,27%;
26/08/2011;1064617,62;0;61,1;16,17;3,796;0,14%;7,77%;
26/08/2011;2034400,78;0;72,88;22,71;3,906;0,14%;8,35%;
26/08/2011;1166479,51;0;94,61;34,78;3,74;0,13%;13,50%;
26/08/2011;608294,98;0;72,22;22,34;3,796;0,14%;9,86%;
26/08/2011;387944,83;0;92,07;33,37;3,523;0,21%;7,85%;
26/08/2011;1417267,07;0;92,07;33,37;3,523;0,21%;7,85%;
26/08/2011;1183740,91;0;75,64;24,24;3,485;0,19%;8,62%;
26/08/2011;237095,82;0;99,66;37,59;3,663;0,13%;8,44%;
26/08/2011;871404,6;0;77,27;25,15;3,523;0,13%;10,64%;
26/08/2011;897037,25;0;72,88;22,71;3,704;0,14%;8,68%;
26/08/2011;344964,2;0;86,02;30,01;3,501;0,21%;8,18%;
26/08/2011;527947,21;0;86,02;30,01;3,523;0,21%;8,18%;
26/08/2011;365672,55;0;94,61;34,78;3,74;0,13%;13,50%;
26/08/2011;1573898,63;0;86,49;30,27;3,523;0,21%;8,18%;
26/08/2011;969611,3;0;65,01;18,34;3,796;0,14%;4,58%;
26/08/2011;1328740,71;0;71,61;22,01;3,485;0,19%;6,90%;
26/08/2011;503720,98;0;91,59;33,11;3,663;0,13%;8,26%;
26/08/2011;561573,08;0;87,43;30,79;3,523;0,21%;10,64%;
26/08/2011;324174,79;0;81,53;27,52;3,57;0,13%;8,35%;
26/08/2011;833979,01;0;72,55;22,53;3,704;0,19%;8,63%;
02/09/2011;1550229,22;0;87,83;31,02;3,533;0,22%;7,96%;
02/09/2011;1809119,7;0;89,64;32,02;3,533;0,22%;7,85%;
02/09/2011;375988,69;0;89,12;31,73;3,533;0,22%;7,57%;
02/09/2011;2078420,31;0;77,99;25,55;3,533;0,13%;5,64%;
02/09/2011;315645,53;0;90,38;32,43;3,533;0,22%;6,53%;
02/09/2011;1481618,74;0;91,22;32,9;3,533;0,22%;6,93%;
02/09/2011;592355,24;0;53,4;11,89;3,511;0,19%;8,62%;
02/09/2011;891387,14;0;84,77;29,32;3,533;0,22%;6,43%;
02/09/2011;544643,33;0;89,33;31,85;3,533;0,21%;6,40%;
02/09/2011;1758587,35;0;91,61;33,12;3,798;0,13%;8,26%;
02/09/2011;1297792,41;0;91,44;33,02;3,533;0,22%;7,57%;
02/09/2011;1052051,45;0;93,66;34,26;3,798;0,13%;13,50%;
02/09/2011;1953628,82;0;77;25;3,58;0,13%;6,88%;
02/09/2011;1750891,47;0;70,63;21,46;3,703;0,19%;8,63%;
02/09/2011;649159,68;0;67,63;19,79;3,879;0,14%;7,81%;
02/09/2011;580805,33;0;63,44;17,47;3,511;0,19%;6,34%;
02/09/2011;847380,07;0;69,31;20,73;3,58;0,13%;6,75%;
02/09/2011;540922,94;0;68,23;20,13;3,784;0,14%;8,35%;
02/09/2011;1609951,02;0;69,27;20,71;3,879;0,14%;7,81%;
02/09/2011;2141765,98;0;70,82;21,57;3,703;0,21%;7,27%;
02/09/2011;705557,8;0;91,94;33,3;3,533;0,22%;7,85%;
02/09/2011;912762,76;0;69,16;20,64;3,784;0,13%;8,02%;
02/09/2011;1464295,69;0;65,33;18,52;3,784;0,14%;4,58%;
02/09/2011;1196105,44;0;68,14;20,08;3,879;0,14%;8,36%;
02/09/2011;699779;0;67,2;19,56;3,703;0,21%;7,27%;
02/09/2011;1040143,14;0;59,67;15,37;3,784;0,14%;7,77%;
02/09/2011;1511717,53;0;71,44;21,91;3,879;0,13%;8,35%;
02/09/2011;1468871,49;0;93,66;34,26;3,798;0,13%;13,50%;
02/09/2011;497085,91;0;69,16;20,64;3,784;0,14%;9,86%;
02/09/2011;369722,32;0;91,94;33,3;3,533;0,22%;7,85%;
02/09/2011;1385769,03;0;91,94;33,3;3,533;0,22%;7,85%;
02/09/2011;1152117,5;0;74,6;23,67;3,511;0,19%;8,62%;
02/09/2011;239198,36;0;99,2;37,33;3,798;0,13%;8,44%;
02/09/2011;926455,64;0;78,24;25,69;3,533;0,13%;10,64%;
02/09/2011;813486,55;0;71,44;21,91;3,703;0,13%;8,68%;
02/09/2011;350276,29;0;87,5;30,83;3,481;0,21%;8,18%;
02/09/2011;530367,83;0;87,5;30,83;3,533;0,21%;8,18%;
02/09/2011;416953,51;0;93,66;34,26;3,798;0,13%;13,50%;
02/09/2011;1465089,85;0;88,65;31,47;3,533;0,21%;8,18%;
02/09/2011;957298,26;0;63,79;17,66;3,784;0,14%;4,58%;
02/09/2011;1283849,38;0;70,37;21,32;3,511;0,19%;6,90%;
02/09/2011;537124,76;0;91,61;33,12;3,798;0,13%;8,26%;
02/09/2011;594224,9;0;87,84;31,02;3,533;0,21%;10,64%;
02/09/2011;309543,52;0;77;25;3,58;0,13%;8,35%;
02/09/2011;726482,39;0;70,63;21,46;3,703;0,19%;8,63%;
09/09/2011;1540471,24;1;76;24,44;3,546;0,21%;7,96%;
09/09/2011;1748000,65;1;77,97;25,54;3,546;0,22%;7,85%;
09/09/2011;377347,49;1;81,72;27,62;3,546;0,22%;7,57%;
09/09/2011;2093139,01;1;73,34;22,97;3,554;0,13%;5,64%;
09/09/2011;321110,22;1;79,04;26,13;3,546;0,22%;6,53%;
09/09/2011;1483574,38;1;80,21;26,78;3,546;0,22%;6,93%;
09/09/2011;613135,23;1;45,61;7,56;3,566;0,19%;8,62%;
09/09/2011;848358,09;1;69,01;20,56;3,546;0,22%;6,43%;
09/09/2011;528784,86;1;75,65;24,25;3,546;0,22%;6,40%;
09/09/2011;1670579,82;1;89,06;31,7;3,771;0,13%;8,26%;
09/09/2011;1249439,95;1;84,91;29,39;3,546;0,22%;7,57%;
09/09/2011;922850,57;1;88;31,11;3,913;0,13%;13,50%;
09/09/2011;1872921,31;1;70,19;21,22;3,619;0,13%;6,88%;
09/09/2011;2202742,9;1;71,48;21,93;3,738;0,19%;8,63%;
09/09/2011;607593,51;1;67,59;19,77;3,93;0,14%;7,81%;
09/09/2011;574622,56;1;56,99;13,88;3,566;0,19%;6,34%;
09/09/2011;1161900,18;1;61,94;16,63;3,619;0,13%;6,75%;
09/09/2011;951549,61;1;68,11;20,06;3,809;0,14%;8,35%;
09/09/2011;1566712,79;1;68,28;20,16;3,93;0,14%;7,81%;
09/09/2011;2050542,56;1;68,74;20,41;3,738;0,21%;7,27%;
09/09/2011;653989,65;1;78,87;26,04;3,546;0,22%;7,85%;
09/09/2011;1004434,54;1;69,14;20,63;3,809;0,14%;8,02%;
09/09/2011;1423289,9;1;66,04;18,91;3,809;0,14%;4,58%;
09/09/2011;1527455,19;1;68,32;20,18;3,93;0,14%;8,36%;
09/09/2011;673248,48;1;67,51;19,73;3,738;0,21%;7,27%;
09/09/2011;1069710,97;1;60,98;16,1;3,809;0,14%;7,77%;
09/09/2011;1911470,84;1;70,93;21,63;3,93;0,14%;8,35%;
09/09/2011;1310087;1;88;31,11;3,913;0,13%;13,50%;
09/09/2011;505406,72;1;69,14;20,63;3,809;0,14%;9,86%;
09/09/2011;370897,82;1;78,87;26,04;3,546;0,22%;7,85%;
09/09/2011;1376670,27;1;78,87;26,04;3,546;0,22%;7,85%;
09/09/2011;1128237,3;1;61,24;16,24;3,566;0,19%;8,62%;
09/09/2011;281842,28;1;96,22;35,68;3,771;0,13%;8,44%;
09/09/2011;930506,14;1;70,05;21,14;3,554;0,13%;10,64%;
09/09/2011;922440,64;1;70,93;21,63;3,738;0,14%;8,68%;
09/09/2011;352960,64;1;77,94;25,52;3,499;0,21%;8,18%;
09/09/2011;506273,74;1;77,94;25,52;3,546;0,21%;8,18%;
09/09/2011;397771,68;1;88;31,11;3,913;0,13%;13,50%;
09/09/2011;1429345,86;1;79,15;26,19;3,546;0,21%;8,18%;
09/09/2011;1021391,99;1;64,83;18,24;3,809;0,14%;4,58%;
09/09/2011;1280958,97;1;58,31;14,62;3,566;0,19%;6,90%;
09/09/2011;608390,94;1;89,06;31,7;3,771;0,13%;8,26%;
09/09/2011;649128,23;1;79,29;26,27;3,546;0,21%;10,64%;
09/09/2011;295811,25;1;70,19;21,22;3,619;0,13%;8,35%;
09/09/2011;746129,56;1;71,48;21,93;3,738;0,19%;8,63%;
16/09/2011;1514259,78;0;79,94;26,63;3,526;0,22%;7,96%;
16/09/2011;1691439,52;0;78,85;26,03;3,526;0,22%;7,85%;
16/09/2011;375629,51;0;83,63;28,68;3,526;0,22%;7,57%;
16/09/2011;2075577,33;0;72,76;22,64;3,532;0,13%;5,64%;
16/09/2011;278529,71;0;83,55;28,64;3,526;0,22%;6,53%;
16/09/2011;1351407,79;0;84,94;29,41;3,526;0,22%;6,93%;
16/09/2011;558981,45;0;43,67;6,48;3,596;0,19%;8,62%;
16/09/2011;870971,82;0;69,09;20,61;3,526;0,22%;6,43%;
16/09/2011;500274,03;0;77,95;25,53;3,526;0,22%;6,40%;
16/09/2011;1650894,3;0;77,49;25,27;3,784;0,13%;8,26%;
16/09/2011;1270816,01;0;85,11;29,51;3,526;0,22%;7,57%;
16/09/2011;889290,23;0;76,36;24,64;3,918;0,13%;13,50%;
16/09/2011;1923223,82;0;67,54;19,74;3,641;0,13%;6,88%;
16/09/2011;1864637,89;0;69,17;20,65;3,742;0,13%;8,63%;
16/09/2011;545052,34;0;62,1;16,72;3,937;0,13%;7,81%;
16/09/2011;539081,09;0;53,68;12,04;3,596;0,19%;6,34%;
16/09/2011;1051116,95;0;61,48;16,38;3,641;0,13%;6,75%;
16/09/2011;845715,37;0;66,23;19,02;3,809;0,13%;8,35%;
16/09/2011;1365633,53;0;62,76;17,09;3,937;0,13%;7,81%;
16/09/2011;1979009,46;0;64,02;17,79;3,742;0,21%;7,27%;
16/09/2011;653525,84;0;80,62;27,01;3,526;0,22%;7,85%;
16/09/2011;937420,65;0;68,08;20,04;3,809;0,13%;8,02%;
16/09/2011;1253329,17;0;60,52;15,84;3,809;0,13%;4,58%;
16/09/2011;1227535,97;0;65,56;18,64;3,937;0,13%;8,36%;
16/09/2011;628720,46;0;62,05;16,69;3,742;0,21%;7,27%;
16/09/2011;951569,84;0;55,19;12,88;3,809;0,13%;7,77%;
16/09/2011;1613773,9;0;69,65;20,92;3,937;0,13%;8,35%;
16/09/2011;1159212,1;0;76,36;24,64;3,918;0,13%;13,50%;
16/09/2011;474129,35;0;68,08;20,04;3,809;0,13%;9,86%;
16/09/2011;382914,66;0;80,62;27,01;3,526;0,22%;7,85%;
16/09/2011;1363460,86;0;80,62;27,01;3,526;0,22%;7,85%;
16/09/2011;1142499,25;0;60,88;16,04;3,596;0,19%;8,62%;
16/09/2011;262407,57;0;85,79;29,88;3,784;0,13%;8,44%;
16/09/2011;927249,61;0;64,94;18,3;3,532;0,13%;10,64%;
16/09/2011;738792,11;0;69,65;20,92;3,742;0,13%;8,68%;
16/09/2011;343108,12;0;82,06;27,81;3,473;0,21%;8,18%;
16/09/2011;513341,94;0;82,06;27,81;3,526;0,21%;8,18%;
16/09/2011;408188,88;0;76,36;24,64;3,918;0,13%;13,50%;
16/09/2011;1372500,63;0;83,11;28,39;3,526;0,21%;8,18%;
16/09/2011;890661,79;0;58,28;14,6;3,809;0,13%;4,58%;
16/09/2011;1197019,39;0;54,82;12,68;3,596;0,19%;6,90%;
16/09/2011;576837,09;0;77,49;25,27;3,784;0,13%;8,26%;
16/09/2011;618877,13;0;77,17;25,09;3,526;0,21%;10,64%;
16/09/2011;303974,28;0;67,54;19,74;3,641;0,13%;8,35%;
16/09/2011;711367,56;0;69,17;20,65;3,742;0,13%;8,63%;
23/09/2011;1380020,27;0;75,8;24,33;3,467;0,22%;7,96%;
23/09/2011;1669299,78;0;75,58;24,21;3,467;0,22%;7,85%;
23/09/2011;365248,94;0;80,19;26,77;3,467;0,22%;7,57%;
23/09/2011;2031406,41;0;69,23;20,68;3,473;0,13%;5,64%;
23/09/2011;291024,98;0;78,01;25,56;3,467;0,22%;6,53%;
23/09/2011;1336044,75;0;78,49;25,83;3,467;0,22%;6,93%;
23/09/2011;536144,81;0;43,67;6,48;3,581;0,19%;8,62%;
23/09/2011;806444,29;0;68,72;20,4;3,467;0,21%;6,43%;
23/09/2011;506743,78;0;74,42;23,57;3,467;0,22%;6,40%;
23/09/2011;1685910,53;0;82,51;28,06;3,789;0,13%;8,26%;
23/09/2011;1235775,15;0;82,14;27,86;3,467;0,22%;7,57%;
23/09/2011;871692,74;0;82,95;28,31;3,789;0,13%;13,50%;
23/09/2011;1847430,96;0;63,6;17,56;3,648;0,13%;6,88%;
23/09/2011;1871555,64;0;63,75;17,64;3,711;0,19%;8,63%;
23/09/2011;545570,86;0;59;15;3,899;0,13%;7,81%;
23/09/2011;504856,97;0;50,39;10,22;3,581;0,19%;6,34%;
23/09/2011;895535,31;0;56,96;13,87;3,648;0,13%;6,75%;
23/09/2011;853073,17;0;60,44;15,8;3,758;0,13%;8,35%;
23/09/2011;1300375,76;0;61,32;16,29;3,899;0,13%;7,81%;
23/09/2011;1888119,7;0;62,15;16,75;3,711;0,21%;7,27%;
23/09/2011;681913,29;0;75,68;24,27;3,467;0,22%;7,85%;
23/09/2011;899834,75;0;62,36;16,87;3,758;0,13%;8,02%;
23/09/2011;1289082,81;0;57,14;13,97;3,758;0,13%;4,58%;
23/09/2011;1232376,49;0;60,61;15,89;3,899;0,13%;8,36%;
23/09/2011;620885,93;0;60,28;15,71;3,711;0,21%;7,27%;
23/09/2011;923644,6;0;50,72;10,4;3,758;0,13%;7,77%;
23/09/2011;1606208,68;0;63,61;17,56;3,899;0,13%;8,35%;
23/09/2011;1109105,92;0;82,95;28,31;3,789;0,13%;13,50%;
23/09/2011;475696,37;0;62,36;16,87;3,758;0,13%;9,86%;
23/09/2011;391837,56;0;75,68;24,27;3,467;0,22%;7,85%;
23/09/2011;1347607,74;0;75,68;24,27;3,467;0,22%;7,85%;
23/09/2011;1116140,29;0;58,66;14,81;3,581;0,19%;8,62%;
23/09/2011;234793,12;0;88,93;31,63;3,789;0,13%;8,44%;
23/09/2011;902852,73;0;66,23;19,02;3,473;0,13%;10,64%;
23/09/2011;705802,45;0;63,61;17,56;3,711;0,13%;8,68%;
23/09/2011;322405,13;0;78,35;25,75;3,441;0,22%;8,18%;
23/09/2011;516556,94;0;78,35;25,75;3,467;0,22%;8,18%;
